698,45,NULL,16-03-2016 23:00,0
702,14,NULL,16-03-2016 22:59,0
704,33,NULL,16-03-2016 23:00,0
707,9,NULL,16-03-2016 22:59,0
708,12,NULL,16-03-2016 22:59,0
709,30,NULL,16-03-2016 22:59,0
710,29,NULL,16-03-2016 22:59,0
711,15,NULL,16-03-2016 22:59,0
712,1,NULL,16-03-2016 22:59,0
714,4,NULL,16-03-2016 22:59,0
715,24,NULL,16-03-2016 22:59,0
716,24,NULL,16-03-2016 22:59,0
719,52,NULL,16-03-2016 23:00,0
741,15,NULL,16-03-2016 22:59,0
742,22,NULL,16-03-2016 22:59,0
743,44,NULL,16-03-2016 23:00,0
745,4,NULL,16-03-2016 22:59,0
762,30,NULL,16-03-2016 22:59,0
763,9,NULL,16-03-2016 22:59,0
765,9,NULL,16-03-2016 22:59,0
768,4,NULL,16-03-2016 22:59,0
769,36,NULL,16-03-2016 23:00,0
771,50,NULL,16-03-2016 23:00,0
772,53,NULL,16-03-2016 23:00,0
773,53,NULL,16-03-2016 23:00,0
774,25,NULL,16-03-2016 22:59,0
776,38,NULL,16-03-2016 23:00,0
778,9,NULL,16-03-2016 22:59,0
779,44,NULL,16-03-2016 23:00,0
780,39,NULL,16-03-2016 23:00,0
781,46,NULL,16-03-2016 23:00,0
783,4,NULL,16-03-2016 22:59,0
785,1,NULL,16-03-2016 22:59,0
786,33,NULL,16-03-2016 23:00,0
787,45,NULL,16-03-2016 23:00,0
788,15,NULL,16-03-2016 22:59,0
789,53,NULL,16-03-2016 23:00,0
790,4,NULL,16-03-2016 22:59,0
791,7,NULL,16-03-2016 22:59,0
795,53,NULL,16-03-2016 23:00,0
796,10,NULL,16-03-2016 22:59,0
798,15,NULL,16-03-2016 22:59,0
799,4,NULL,16-03-2016 22:59,0
801,5,NULL,16-03-2016 22:59,0
834,33,NULL,16-03-2016 23:00,0
835,1,NULL,16-03-2016 22:59,0
836,48,NULL,16-03-2016 23:00,0
838,5,NULL,16-03-2016 22:59,0
839,15,NULL,16-03-2016 22:59,0
840,53,NULL,16-03-2016 23:00,0
841,15,NULL,16-03-2016 22:59,0
842,27,NULL,16-03-2016 22:59,0
852,11,NULL,16-03-2016 22:59,0
853,45,NULL,16-03-2016 23:00,0
873,34,NULL,16-03-2016 23:00,0
874,5,NULL,16-03-2016 22:59,0
878,16,NULL,16-03-2016 22:59,0
880,9,NULL,16-03-2016 22:59,0
882,9,NULL,16-03-2016 22:59,0
883,24,NULL,16-03-2016 22:59,0
884,9,NULL,16-03-2016 22:59,0
887,15,NULL,16-03-2016 22:59,0
891,29,NULL,16-03-2016 22:59,0
893,38,NULL,16-03-2016 23:00,0
896,15,NULL,16-03-2016 22:59,0
914,52,NULL,16-03-2016 23:00,0
916,9,NULL,16-03-2016 22:59,0
917,29,NULL,16-03-2016 22:59,0
918,30,NULL,16-03-2016 22:59,0
919,38,NULL,16-03-2016 23:00,0
922,38,NULL,16-03-2016 23:00,0
924,33,NULL,16-03-2016 23:00,0
928,1,NULL,16-03-2016 22:59,0
942,44,NULL,16-03-2016 23:00,0
943,10,NULL,16-03-2016 22:59,0
945,15,NULL,16-03-2016 22:59,0
946,35,NULL,16-03-2016 23:00,0
947,10,NULL,16-03-2016 22:59,0
948,11,NULL,16-03-2016 22:59,0
949,10,NULL,16-03-2016 22:59,0
963,26,NULL,16-03-2016 22:59,0
964,2,NULL,16-03-2016 22:59,0
970,10,NULL,16-03-2016 22:59,0
971,36,NULL,16-03-2016 23:00,0
972,35,NULL,16-03-2016 23:00,0
973,10,NULL,16-03-2016 22:59,0
974,37,NULL,16-03-2016 23:00,0
975,44,NULL,16-03-2016 23:00,0
976,10,NULL,16-03-2016 22:59,0
978,32,NULL,16-03-2016 22:59,0
979,5,NULL,16-03-2016 22:59,0
980,38,NULL,16-03-2016 23:00,0
981,15,NULL,16-03-2016 22:59,0
982,15,NULL,16-03-2016 22:59,0
983,33,NULL,16-03-2016 23:00,0
984,2,NULL,16-03-2016 22:59,0
985,47,NULL,16-03-2016 23:00,0
986,15,NULL,16-03-2016 22:59,0
992,36,NULL,16-03-2016 23:00,0
993,36,NULL,16-03-2016 23:00,0
1013,30,NULL,16-03-2016 22:59,0
1016,10,NULL,16-03-2016 22:59,0
1020,16,NULL,16-03-2016 22:59,0
1022,16,NULL,16-03-2016 22:59,0
1023,43,NULL,16-03-2016 23:00,0
1024,36,NULL,16-03-2016 23:00,0
1025,43,NULL,16-03-2016 23:00,0
1027,43,NULL,16-03-2016 23:00,0
1029,30,NULL,16-03-2016 22:59,0
1032,49,NULL,16-03-2016 23:00,0
1033,10,NULL,16-03-2016 22:59,0
1035,47,NULL,16-03-2016 23:00,0
1038,45,NULL,16-03-2016 23:00,0
1043,27,NULL,16-03-2016 22:59,0
1044,27,NULL,16-03-2016 22:59,0
1045,49,NULL,16-03-2016 23:00,0
1047,49,NULL,16-03-2016 23:00,0
1049,45,NULL,16-03-2016 23:00,0
1052,2,NULL,16-03-2016 22:59,0
1053,30,NULL,16-03-2016 22:59,0
1054,50,NULL,16-03-2016 23:00,0
1058,24,NULL,16-03-2016 22:59,0
1065,30,NULL,16-03-2016 22:59,0
1066,48,NULL,16-03-2016 23:00,0
1067,25,NULL,16-03-2016 22:59,0
1072,30,NULL,16-03-2016 22:59,0
1074,46,NULL,16-03-2016 23:00,0
1075,30,NULL,16-03-2016 22:59,0
1077,5,NULL,16-03-2016 22:59,0
1079,1,NULL,16-03-2016 22:59,0
1080,48,NULL,16-03-2016 23:00,0
1082,10,NULL,16-03-2016 22:59,0
1083,31,NULL,16-03-2016 22:59,0
1084,29,NULL,16-03-2016 22:59,0
1086,28,NULL,16-03-2016 22:59,0
1087,5,NULL,16-03-2016 22:59,0
1088,5,NULL,16-03-2016 22:59,0
1090,44,NULL,16-03-2016 23:00,0
1091,42,NULL,16-03-2016 23:00,0
1092,48,NULL,16-03-2016 23:00,0
1095,48,NULL,16-03-2016 23:00,0
1096,24,NULL,16-03-2016 22:59,0
1097,30,NULL,16-03-2016 22:59,0
1105,2,NULL,16-03-2016 22:59,0
1106,2,NULL,16-03-2016 22:59,0
1107,48,NULL,16-03-2016 23:00,0
1109,24,NULL,16-03-2016 22:59,0
1110,30,NULL,16-03-2016 22:59,0
1112,29,NULL,16-03-2016 22:59,0
1113,2,NULL,16-03-2016 22:59,0
1114,16,NULL,16-03-2016 22:59,0
1115,25,NULL,16-03-2016 22:59,0
1116,25,NULL,16-03-2016 22:59,0
1122,36,NULL,16-03-2016 23:00,0
1123,25,NULL,16-03-2016 22:59,0
1125,16,NULL,16-03-2016 22:59,0
1129,2,NULL,16-03-2016 22:59,0
1132,10,NULL,16-03-2016 22:59,0
1133,33,NULL,16-03-2016 23:00,0
1134,16,NULL,16-03-2016 22:59,0
1135,49,NULL,16-03-2016 23:00,0
1136,27,NULL,16-03-2016 22:59,0
1137,42,NULL,16-03-2016 23:00,0
1138,50,NULL,16-03-2016 23:00,0
1139,27,NULL,16-03-2016 22:59,0
1140,16,NULL,16-03-2016 22:59,0
1141,40,NULL,16-03-2016 23:00,0
1142,29,NULL,16-03-2016 22:59,0
1143,45,NULL,16-03-2016 23:00,0
1144,35,NULL,16-03-2016 23:00,0
1145,26,NULL,16-03-2016 22:59,0
1146,29,NULL,16-03-2016 22:59,0
1147,27,NULL,16-03-2016 22:59,0
1148,16,NULL,16-03-2016 22:59,0
1152,43,NULL,16-03-2016 23:00,0
1154,43,NULL,16-03-2016 23:00,0
1156,43,NULL,16-03-2016 23:00,0
1159,16,NULL,16-03-2016 22:59,0
1160,10,NULL,16-03-2016 22:59,0
1162,18,NULL,16-03-2016 22:59,0
1163,16,NULL,16-03-2016 22:59,0
1164,9,NULL,16-03-2016 22:59,0
1168,48,NULL,16-03-2016 23:00,0
1171,30,NULL,16-03-2016 22:59,0
1172,36,NULL,16-03-2016 23:00,0
1176,48,NULL,16-03-2016 23:00,0
1179,40,NULL,16-03-2016 23:00,0
1180,10,NULL,16-03-2016 22:59,0
1184,33,NULL,16-03-2016 22:59,0
1185,10,NULL,16-03-2016 22:59,0
1187,16,NULL,16-03-2016 22:59,0
1189,5,NULL,16-03-2016 22:59,0
1190,5,NULL,16-03-2016 22:59,0
